GeoUID_2001,Area (sq km)_2001,Population_2001,Dwellings_2001,Households_2001,Total male population_2001,Total female population_2001,Population change (%)_2001,Never married_2001,Divorced_2001,Widowed_2001,Movers_2001,Non-movers_2001,Canadian citizens_2001,Migrants_2001,Non-migrants_2001,Internal migrants_2001,External migrants_2001,Visible minority_2001,Non-visible minority_2001,Non-Canadian citizens_2001,Non-immigrants_2001,Immigrants_2001,Non-permanent residents_2001,Married couples_2001,Common-law couples_2001,Owned housing_2001,Rented housing_2001,Median household income $_2001,High school or Secondary degree_2001,College or CEGEP degree_2001,"Trades certificate, diploma or apprenticeship_2001",Apartment with fewer than five stories_2001,Apartment with five or more storeys_2001,Row house_2001,Single-detached house_2001,Semi-detached house_2001,Movable dwelling_2001,Other single-attached house_2001,Major repairs_2001,Band housing_2001,English only_2001,French only_2001,Allophone _2001,Average gross rent ($)_2001,Average value dwelling ($)_2001,English and French_2001,English and non-official language(s)_2001,French and non-official language(s)_2001,"English, French, and non-official language(s)_2001",Employed_2001,Unemployed_2001,Population 0 to 9_2001,Population 10 to 19_2001,Population 20 to 29_2001,Population 30 to 39_2001,Population 40 to 49_2001,Population 50 to 59_2001,Population 60 plus_2001,No certificate or diploma_2001,Regular maintenance_2001,Public transit_2001,Walked_2001,Bicycle_2001,Transportation other methods_2001,Transportation vehicle driver_2001,Transportation vehicle non-driver_2001,Bachelors degree or higher_2001
4620213.0,0.1926,2674,1381,1345,1245,1430,1.6,1365,250,220,500,1995,2440,195,300,180,15,265,2255,75,2210,295,0,210,200,315,1030,28830,305,345,170,1275,65,0,0,0,0,0,150,0,65,2090,305,488,126064,10,0,45,0,1375,135,70456050,45503545,110150140160,120120120120,1259510085,75654545,355535554565406015651585,27595125,835365,205355,4060,3040,01010000,335165,1535,560
4620214.0,0.2556,2639,1392,1335,1280,1360,0.8,1385,250,170,575,2020,2465,155,425,130,20,665,1965,165,2005,585,40,235,180,265,1070,30033,265,430,155,1225,100,5,0,0,0,5,155,0,80,1795,690,522,113289,30,10,20,0,1555,65,70605530,35405560,180200190175,14011511590,859085100,60655045,405050653075304510301025,170120185,750425,315405,6580,4010,0010000,240205,5025,585
4620215.0,0.2314,2150,1215,1125,995,1155,-3.1,1145,195,190,475,1545,1945,110,370,90,15,355,1690,105,1650,375,25,185,155,260,870,26718,165,335,115,980,135,5,5,0,0,0,165,0,30,1595,405,487,124010,15,10,0,0,1110,150,30352525,30305055,135170140125,85858055,75807065,60555555,355040404050307520501060,220110120,655310,205280,30100,1525,000000,255135,100,400
4620216.0,0.3215,2299,1300,1185,1170,1125,0.6,1255,195,70,560,1710,2150,195,365,165,35,495,1805,150,1785,485,30,180,165,155,1030,25839,165,320,155,1105,0,5,5,0,0,55,170,0,115,1605,500,517,116652,20,10,40,10,1180,155,75556060,50454555,165185175175,15011011585,70808055,60604055,353030251015102552055,31080130,570445,295255,6560,6015,0010000,175140,1015,465
4620217.0,0.1607,2723,1395,1360,1310,1415,-1.9,1345,235,120,770,1930,2460,125,645,80,45,530,2190,260,1995,675,50,245,190,205,1155,26160,165,360,175,1255,80,0,0,5,0,5,220,0,80,1920,675,526,146873,25,0,25,10,1410,210,70707570,70605565,140180165185,165145140135,1059510065,45653030,3050354535601545525520,270140185,715430,215350,55120,5035,15001000,295130,2510,535
4620218.0,0.2818,3137,1599,1550,1530,1605,-2.5,1590,225,120,595,2500,2810,165,430,120,40,850,2280,325,2040,1035,65,320,210,245,1300,26465,210,480,190,1455,45,25,10,0,0,15,250,0,120,1785,1140,559,150268,10,20,55,15,1625,190,100758090,60557555,175225200245,170175155125,1151308580,75604055,504055653555304510251010,215145225,740555,305415,75155,2050,00100100,280155,1010,650
4620219.0,0.3155,2396,1095,1030,1230,1165,4.4,950,155,115,435,1910,1945,120,310,50,75,1000,1360,410,1270,1015,80,350,90,290,740,27549,260,235,135,1005,0,0,5,0,0,15,150,0,115,900,1295,463,107846,20,10,10,10,1080,110,55857565,60658060,110120135110,12085110110,115808080,70705545,55455040304515251030515,3059095,650230,215185,85145,010,0000200,23070,250,235
4620220.0,0.4079,6046,2451,2395,3265,2785,3.5,1820,315,225,1010,4915,4130,550,460,105,450,3580,2455,1905,1810,3670,550,1045,75,415,1980,21569,645,520,215,2250,95,5,5,0,0,25,325,0,465,615,4810,473,150072,10,110,20,0,2165,680,200260190175,160145180195,270255315235,395250365220,290190210165,16015013595,130125105120958545751530515,650235190,1415655,595405,135230,00,0015000,51585,3055,625
4620221.0,0.3252,6773,2834,2705,3535,3235,2.7,1905,345,300,1115,5565,4910,530,585,60,465,4035,2740,1860,2240,4310,225,1305,80,450,2255,21801,820,540,380,2510,110,15,20,5,0,25,270,0,835,430,5120,478,133395,60,175,60,80,2415,610,255230210185,175165185155,245255350310,345255350255,295205215200,210185150165,140190170165115135609040452545,915250280,1735700,675515,160160,100,0010000,505140,6580,575
4620222.0,0.201,4131,1614,1555,2135,2000,4.5,1160,220,195,700,3335,3085,190,510,25,170,2225,1895,1030,1275,2560,280,790,40,340,1215,25532,480,380,120,1315,160,15,5,30,0,25,185,0,385,260,3330,502,140351,30,50,40,30,1540,405,155130130135,130100115120,145160215175,195175205150,160140120105,115110100100,1151251101008080305015251525,425305160,985380,365350,40100,100,0101001010,375155,3065,320
4620223.01,0.1473,4538,1620,1595,2345,2195,13.2,1165,210,205,695,3755,3060,280,415,55,225,2870,1665,1480,1290,2960,290,815,40,220,1375,22232,610,345,205,1535,45,0,5,5,0,0,195,0,310,195,3765,521,172857,10,160,65,30,1430,555,230225145145,145115165125,175205215185,220205220160,185140140105,10012010095,10010065705075455520402525,480255145,910480,330345,5560,00,000000,395110,6535,285
4620223.02,0.1987,3489,1306,1280,1780,1710,1.4,955,150,210,475,2965,2785,195,285,50,145,1710,1775,695,1190,2085,210,655,35,315,970,24651,300,245,270,920,190,0,150,5,0,0,130,0,330,175,2870,495,135223,15,15,65,0,1125,295,120110105100,10095125100,130125130110,145125165140,155120125110,95808090,7595851057085405515401530,38521585,780375,240270,2515,00,0010000,36055,4080,245
4620224.0,0.3776,6422,2488,2400,3315,3110,6.4,1655,340,320,1090,5225,4935,525,565,145,375,3605,2815,1485,2195,3870,360,1235,75,465,1930,24891,665,410,160,2120,215,10,5,10,0,5,150,0,480,460,5295,446,155920,40,80,35,35,2360,355,245240240200,210190230180,260220265255,330250295240,265235210185,180155145150,13013011515095130508035652045,905365190,1665585,455490,110110,100,001001010,675175,17080,450
4620225.0,0.6483,1404,678,635,675,735,-0.3,540,110,110,205,1180,1240,30,175,25,0,300,1095,150,835,545,10,210,85,275,360,34790,200,115,100,635,0,0,5,0,0,0,45,0,45,680,635,528,143094,0,15,0,10,665,70,30202525,25252530,50555560,65455050,60504560,45503535,353030403040304515351515,1104560,465135,120105,060,1510,000000,20090,015,210
4620226.0,0.2504,3229,1631,1580,1575,1655,1.3,1555,260,150,730,2465,3060,195,535,195,0,295,2935,170,2640,560,25,350,290,440,1140,36198,345,595,185,1515,0,45,0,5,0,10,135,0,70,2485,590,542,150036,65,10,10,0,1875,135,80859570,45507065,150190220215,170155160150,145145115110,75956570,45554065455025351525530,160175220,915530,290480,7590,3015,000000,435320,4010,555
4620227.0,0.1169,1626,805,790,755,865,2.2,800,120,75,280,1325,1535,70,205,50,20,185,1445,90,1310,305,10,200,165,175,620,40244,165,195,135,750,0,5,5,10,0,0,55,0,60,1240,295,578,142364,10,0,20,0,940,90,35404035,25303040,658595120,95807575,70705565,30503025,20303020254520251015510,855560,470270,215200,3035,150,000000,170195,1510,425
4620228.0,0.1131,1600,792,775,755,845,-3.4,740,115,60,245,1335,1530,120,125,90,25,220,1380,70,1280,300,15,210,150,250,520,39182,135,210,145,755,0,5,5,0,0,5,115,0,35,1080,425,553,119030,10,10,30,0,960,80,45403540,35303035,75909095,85908065,65555080,40402535,2525154030352025101505,1509570,430230,105250,4035,010,000000,250165,015,320
4620229.0,0.4729,0,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,xxxx,xxxx,xxxx,xxxx,xxxx,xxxx,xxxxxxxxxxxx,xxx,xx,xx,xx,xx,xxxxxx,xx,xx,x
4620230.0,0.1182,1986,995,970,960,1025,-0.1,955,135,90,315,1660,1740,95,215,75,25,305,1675,240,1410,525,45,260,155,240,735,31065,200,290,100,960,0,5,0,0,0,5,90,0,40,1300,605,533,154462,10,0,20,0,1115,90,45453555,40354035,100105125135,951059080,105857570,45403050,4050304025402530152005,16570105,515365,170255,4060,1020,0010000,280160,1510,420
4620231.0,0.1044,1689,885,870,805,885,-9.3,875,140,70,280,1400,1485,105,175,95,15,260,1425,200,1175,475,30,170,135,185,690,31288,110,240,70,865,0,5,0,0,0,0,115,0,90,1060,510,511,132441,10,0,15,0,930,80,30354545,35355020,75100110130,80959085,95855570,45453025,1510203025301020101000,1306095,465285,115195,5545,3030,000000,230160,020,435
4620232.0,0.3642,2939,1447,1415,1430,1505,6.2,1450,255,115,625,2245,2725,195,425,165,25,740,2180,195,2030,860,35,315,230,350,1065,34376,230,450,220,1375,0,20,0,0,0,10,140,0,165,1850,865,545,155629,15,0,15,10,1615,235,70656560,45607065,145195175175,160135135145,125115105105,80805555,406545454065454010251510,16565195,865410,385470,3565,2515,0100000,250195,2515,700
4620233.0,0.1074,2107,1063,1035,1010,1095,4.1,1095,125,65,605,1445,1640,260,350,130,125,655,1445,460,1295,720,85,230,195,145,890,25373,155,355,85,965,65,5,0,0,0,0,160,0,60,1215,670,535,141363,15,45,95,0,1085,155,60754540,35303050,155195170180,1251109590,80606050,30453035,202530255351520515510,17595160,460415,250320,2555,3515,000000,175125,020,540
4620234.0,0.1502,2361,1219,1185,1165,1195,0.1,975,240,175,525,1800,1995,105,425,55,50,875,1490,370,1450,800,105,290,125,180,1010,22548,215,255,90,1040,90,20,5,15,0,0,115,0,65,1305,950,463,116004,0,10,20,10,985,210,70756040,50406050,120135135115,1109511580,95707575,60504565,456035604565307010351020,34070130,730340,225290,4070,250,01010000,21045,2520,435
4620235.0,0.1184,1901,1026,995,870,1030,-1.2,1035,150,95,300,1595,1800,95,205,90,0,170,1735,100,1555,320,20,180,190,155,845,35791,260,250,120,985,0,5,5,5,0,5,110,0,60,1450,330,543,149892,20,0,40,0,1110,70,35553030,30303040,105145135135,909510085,75755075,55503040,25352030253520301025515,1959080,450435,215275,2565,1010,0015000,240180,010,430
4620236.0,0.1077,1739,932,910,820,920,1.6,840,165,120,230,1495,1615,50,175,45,10,190,1550,120,1395,320,25,175,135,220,695,28596,195,210,75,805,90,0,0,5,0,0,60,0,45,1255,330,513,138922,0,10,105,0,795,100,50452525,35453540,7590105105,80908570,90704555,45554045,30303040204520451530520,9512075,580275,170230,2040,150,000000,14075,1520,370
4620237.0,0.2222,3262,1599,1565,1510,1755,-0.8,1735,295,170,800,2430,3025,310,495,285,30,385,2860,220,2705,520,15,290,350,365,1205,36395,365,525,235,1480,70,10,5,0,0,0,85,0,30,2625,510,556,140916,15,0,55,0,1785,135,70657580,655060105,195265210230,150145150135,12013585105,75855575,555035554070356025301015,250195170,920560,300485,50115,1010,000000,375260,3060,625
4620238.0,0.1653,2356,1270,1220,1135,1215,0.8,1120,205,125,395,1920,2175,195,195,150,45,250,2110,180,1905,405,55,275,195,300,920,36824,270,345,135,1075,100,10,5,0,0,15,145,0,110,1795,410,533,171437,30,0,0,10,1230,190,45605535,50455555,95120125145,13010011095,1059585100,75654550,404020603560405515151020,220155125,720360,185335,8535,020,0000010,310170,1015,465
4620239.0,0.5455,4684,2597,2515,2335,2345,4.5,2060,450,290,1010,3630,4210,365,640,250,115,1055,3625,470,3340,1270,75,510,325,410,2105,24896,660,570,360,2125,230,75,30,5,0,30,185,0,100,3195,1250,479,128175,50,50,40,0,2125,340,125115115110,1009090100,215245220225,225175245185,195175205170,145140115110,9095909570110559530701045,380280290,1710620,400510,8095,4530,000000,510300,3075,665
4620240.0,0.3041,2993,1464,1435,1350,1640,1,1140,300,225,355,2555,2650,110,245,55,55,1065,1900,315,1885,1045,35,365,150,340,1095,24654,310,320,180,1170,105,35,95,25,0,0,160,0,115,1670,1065,473,126616,20,10,80,0,1195,135,100808070,80806580,105115105125,95105150105,10012590105,801006090,7085508560904510015601545,405155115,990285,250315,2520,1010,0010000,255190,3035,280
4620241.0,0.2143,3043,1408,1360,1420,1620,4.6,1075,275,160,515,2475,2700,125,390,65,65,1035,2010,345,1740,1240,65,390,120,340,1020,27534,270,330,205,1270,5,15,0,60,0,0,110,0,40,1500,1385,501,129735,45,0,75,0,1320,175,8085115100,105909585,110155130140,120115120115,105125105110,75855085,557560654585354520351515,26512570,910340,270370,1540,100,010100010,325180,3030,230
4620242.0,0.3722,6611,3144,3045,3150,3465,3.1,2385,570,430,975,5515,5845,315,665,260,60,2455,4150,755,3665,2860,80,950,285,745,2300,25900,595,740,585,2885,50,30,10,10,0,55,215,0,195,2945,3215,500,138565,40,10,185,10,2835,420,190220195165,145140170145,280275260300,270290300285,265245225205,175215120195,1251551401851351708015040601565,795270280,2010825,595765,8065,2030,001010100,695325,15105,600
4620243.0,0.2538,4266,1835,1800,1980,2280,3.6,1465,290,270,640,3510,3570,145,490,105,40,1695,2515,640,2270,1800,135,625,175,415,1385,27960,425,380,325,1525,0,10,5,5,0,245,150,0,100,1835,2125,516,156921,10,25,100,0,1600,315,150150150140,110110120110,155200170200,165180165165,155165145140,10013080105,701006585601056011035502540,300220125,1240405,260565,5045,100,000000,415145,3040,405
4620244.0,0.1766,2195,1116,1090,1060,1135,-0.8,940,180,145,290,1875,2020,85,205,65,15,210,1985,180,1720,475,0,250,175,215,870,32401,240,235,170,680,0,0,5,0,0,405,90,0,125,1505,460,504,129189,30,45,25,0,1040,110,65757050,55356565,1008580100,95858080,1051059580,60804570,355035453560155010251015,225115125,740260,230265,1560,010,0010000,270145,010,295
4620245.0,0.2201,2717,1505,1455,1330,1390,1.9,1400,260,140,525,2120,2535,105,420,100,0,475,2220,160,2120,550,20,245,225,245,1215,26864,230,510,220,1325,95,0,0,0,0,30,155,0,105,1995,545,479,141436,45,0,0,0,1505,165,75655550,50454550,195205180195,110105120110,115909085,80704550,40554555355025402035530,15090120,850450,265330,4575,4525,000000,375240,2015,530
4620247.0,0.1943,2256,1197,1175,1075,1185,-2.8,1215,200,130,520,1700,2145,140,380,135,10,260,1980,100,1875,355,10,195,180,300,875,29889,140,315,70,1135,25,0,0,0,0,10,145,0,95,1740,365,532,127153,10,0,25,0,1300,95,50505540,40404540,110155145145,12095110100,1001057080,60653545,303530452045305510301515,190105140,615410,200310,20100,250,0000010,305225,1025,595
4620249.0,0.5363,4394,2192,2115,2115,2285,1.1,1725,345,270,605,3695,4010,230,375,140,90,695,3625,315,3035,1225,65,630,220,845,1270,29870,585,490,345,1465,5,240,270,90,0,25,155,0,130,2675,1395,454,146071,20,15,70,15,2000,250,100110110100,901009085,150170160145,190165195170,170190170170,125155115120,1051051001351051507010545652040,345180140,1310650,280440,7055,250,0010000,575340,5055,705
4620250.0,0.4474,3955,1904,1850,1910,2040,2.6,1430,305,275,575,3325,3600,245,330,155,90,780,3165,340,2595,1260,85,630,165,725,1120,28690,435,520,285,1425,0,35,20,235,0,70,110,0,75,2155,1540,536,134282,0,90,85,0,1830,180,909510580,951008095,150140155140,160140185140,160180130140,115135100110,10013080115701107010535551530,465185105,1190545,325475,2060,1015,000000,525220,2085,450
4620251.01,0.4645,3666,1554,1525,1655,2015,7.7,1185,270,395,380,2990,3075,45,330,40,10,765,2655,345,2180,1200,35,545,135,570,950,26233,440,265,205,925,130,340,115,0,0,0,145,0,120,1850,1375,484,135374,25,0,45,0,1520,140,85909585,100859095,115120125110,115110140160,120130115135,10010580115,85120701159511050145359535100,320175135,1005375,280390,5540,100,0000010,395240,1030,370
4620251.02,0.2509,2714,1206,1180,1310,1400,4,1000,230,145,370,2260,2305,110,260,65,40,1130,1525,350,1545,1020,85,390,100,335,845,24998,330,285,195,1080,5,10,25,20,0,30,90,0,115,1250,1185,541,134530,20,0,45,25,1125,175,75758065,75857590,115105100105,120105130105,12511095100,75805580,55756055406030501035535,30515555,780310,195340,1535,1010,0010000,310120,1025,210
4620252.0,0.3281,5097,2304,2240,2480,2620,5,1685,420,305,800,4175,4270,245,555,150,95,1820,3235,785,3040,1915,100,790,190,645,1590,25937,690,425,400,1970,0,20,65,65,0,55,200,0,195,2385,2305,520,158002,15,0,155,0,2070,365,170155155150,135120140140,205200200200,210225230200,210180135165,155170125155,11012010014595130659530501530,565255160,1340700,305550,60115,200,0015000,645255,4040,375
4620253.0,0.4544,2815,1177,1140,1320,1495,0.5,865,210,150,415,2385,2505,95,320,70,20,1330,1485,310,1395,1375,45,495,75,385,755,28718,300,135,225,1020,0,5,15,5,0,20,85,0,95,965,1675,500,140829,0,0,70,0,1195,155,90907595,707585100,105110100100,110100115130,1301309595,65906575,505555855570305015251015,375170140,700355,140360,30115,100,0100000,38055,4525,145
4620254.0,0.6204,3888,1822,1700,1915,1970,7.7,1315,365,225,705,3090,3480,200,505,110,95,1620,2245,380,2355,1415,90,590,180,675,1030,27345,440,350,350,1195,0,5,420,70,0,5,180,0,170,1960,1585,474,122288,15,25,105,10,1670,305,125130115100,10095115110,130140135135,160145175155,175160175155,13013595105,95100606565100408525401025,530220185,900625,295320,6585,1010,0010000,525260,060,325
4620256.0,1.8575,3754,1461,1355,1840,1915,1,1175,270,180,545,3145,3380,75,465,40,40,1955,1790,360,1865,1825,45,560,110,530,825,29009,320,225,330,1115,0,60,40,15,0,40,145,0,105,1570,1885,519,108559,35,0,135,10,1445,295,135125170145,130135125140,165135150125,130135145145,115155125135,10012011090,70956575607540451520515,4509590,825395,235405,5550,00,0150000,445180,1025,155
4620257.0,1.33,4545,1700,1595,2095,2450,-0.4,1225,275,280,560,3920,4005,145,410,90,55,2480,2065,535,2090,2405,50,785,45,525,1065,28724,455,285,255,1590,0,0,0,5,0,0,95,0,160,1405,2755,579,136181,65,35,120,10,1765,245,195180155180,170150145145,155155135185,175175145190,175155125170,12016085115,951258511055100409025451530,62021590,1085410,305405,2535,100,000000,595235,4080,185
4620258.0,0.401,4920,1779,1680,2310,2615,7,1490,330,175,760,4050,4250,245,515,170,80,3270,1650,670,2500,2335,90,670,160,355,1325,26973,430,450,210,1405,5,50,205,0,0,10,140,0,195,1810,2630,505,172902,40,15,225,20,1685,335,245210235255,235210210200,170185135215,175210175205,170205130160,10513590115,70100707545552540102555,73021095,980560,375410,2570,100,01000100,435220,2575,215
4620259.0,0.3558,6030,2416,2225,2915,3120,4,1895,430,260,790,5085,5220,255,530,155,105,3155,2860,790,3255,2625,130,860,170,400,1830,29139,615,335,365,2010,5,15,15,10,0,0,225,0,240,2685,2840,518,140427,55,0,140,35,2410,295,265240255255,220210245195,235240215240,230240230265,220230170205,160200145150,10013095125709035601530520,910235155,1420580,375585,90205,100,02000015,685260,3045,130
4620260.0,0.547,2238,870,830,1025,1210,-0.8,765,145,100,355,1820,2020,145,215,85,55,885,1340,205,1325,895,10,345,100,245,585,30858,245,160,150,755,0,0,70,10,0,0,85,0,35,1085,995,547,162511,20,0,80,10,785,155,80857590,60758585,951107585,851057585,85756595,60754565,40404040455020251010515,33015015,535210,95170,2510,00,000000,265150,1035,155
4620261.0,0.627,2713,1110,1020,1245,1470,-0.5,805,210,150,255,2410,2335,35,215,20,15,1105,1610,380,1540,1130,50,465,70,440,585,31147,275,230,190,980,0,0,25,10,0,0,145,0,65,1095,1410,503,147956,30,25,80,15,1110,170,95908090,7510080110,95120100100,100110110105,851108080,65857565,60806065457030451020515,36012570,610265,120295,250,100,0000010,415145,3040,160
4620262.0,0.7416,4610,1707,1605,2170,2445,-2.9,1245,295,245,360,4175,4090,75,280,25,45,2045,2565,520,2355,2205,45,810,130,555,1045,30766,645,280,330,1235,5,300,5,5,0,30,115,0,140,1440,2815,494,147014,10,40,150,15,1770,245,155160200175,165200170155,160150135185,175155160195,170175120145,125155100110,100120951205585458020401530,45024075,1025470,280490,1570,00,0010000,595225,3530,140
4620263.0,0.7551,4039,1662,1630,1800,2245,-0.2,1255,295,295,485,3450,3690,140,345,105,35,1220,2755,290,2325,1585,65,690,140,610,1025,32141,435,430,255,1460,5,65,30,10,5,5,80,0,185,1790,1860,487,152338,20,20,80,20,1715,170,100130120110,110125110105,105135135160,165150140175,15515095125,10513070125,95145105140901106011025601565,30020570,1140410,155485,2560,010,000000,610315,1520,255
4620264.01,1.2151,5586,2533,2455,2540,3045,0.2,1885,500,390,590,4825,5260,250,340,240,10,790,4635,170,4520,910,0,905,355,935,1520,48592,720,775,245,1345,395,175,190,100,0,0,60,0,185,4140,1010,576,175435,35,10,50,0,2490,175,115110145135,170155190205,210200165170,140150140170,160225205240,160185135175,125165130205150200100180601103075,405285330,1820575,265365,70100,200,000000,845650,1075,1010
4620264.02,0.8903,4398,2255,2210,2055,2340,-2.7,1950,530,180,780,3595,4215,230,555,230,0,975,3425,185,3485,885,25,525,420,1205,1005,53530,365,705,195,1730,290,0,0,170,0,5,60,0,110,3505,750,571,142291,0,0,35,0,2565,205,956510585,110115120130,175180245220,160150150175,185220180235,180230125155,801106095508025501530510,260180325,1710445,280465,3040,2010,000000,790750,050,1285
4620265.0,0.4788,4485,2314,2180,2120,2360,1.4,2000,380,250,685,3730,4305,265,425,240,20,630,3820,145,3645,775,25,585,340,710,1470,36488,405,640,400,1620,10,10,60,75,0,30,160,0,165,3350,840,533,143803,30,0,45,15,2435,180,9011090115,8085120140,240240215170,200165185170,180175140190,13014585120,909580120851255510535552035,345285245,1410610,405575,8590,200,10010000,610455,5050,870
4620266.0,0.761,3296,1734,1680,1480,1815,3.3,1365,305,385,365,2740,2980,110,255,85,25,650,2495,165,2345,770,30,375,185,275,1405,27378,405,450,215,1265,295,70,0,0,0,20,100,0,100,2265,680,488,123903,35,10,40,0,1420,105,50506065,70459085,165145155175,125100100105,105120100115,90957085,60906010040100601104010040125,345215130,1235345,295365,4030,2510,000000,320210,4030,305
4620267.0,1.1017,6214,2575,2480,3005,3205,0.6,1725,345,380,705,5445,5385,160,540,140,20,2095,4105,820,3010,3115,85,1280,165,935,1545,32451,670,605,445,2355,5,0,35,60,0,0,295,0,445,1600,3990,518,156243,50,45,70,0,2675,335,195180195210,150130170170,190190240265,260250280250,245220200200,170185135150,13019513518015016010014045652555,700335205,1610575,285505,185225,00,00001010,840375,5580,520
4620268.01,0.5766,5540,2808,2750,2455,3085,0.4,1635,475,575,925,4365,4665,380,545,180,200,1285,4040,665,2790,2450,85,980,175,1255,1495,33781,790,735,355,510,1925,10,20,275,0,5,50,0,310,2050,2735,598,133779,60,35,80,50,2475,220,15015010095,95809095,115160220225,270235255170,195180155185,145200130195,105185125195115190851905518040165,490270375,2335365,270390,4085,150,01010000,880580,1590,855
